r_cm,v_cms,temp,peak,snr,width_us,conf,area,power_percent,latency_ms,rmse_cm,mae_cm,resolution_mm,snr_norm_r,area_norm_r,width_rel,energy_density,stability_std,snr_variance,echo_consistency,gt_distance_cm,material,timestamp
66.3,-1.97,25.0,862.74,4.33,1099.89,1.0,46826.9,19.8,156.0,0.84,0.71,8.4,0.06481858773981536,706.2495762460651,16.24091577981748,43.55637712536533,0.46086874487211776,0.09365474999999988,696.0636191290286,70,Cloth,2026-02-08T08:08:38.256200
66.3,-1.97,25.0,862.74,4.33,1099.89,1.0,46826.9,19.8,156.0,0.84,0.71,8.4,0.06481858773981536,706.2495762460651,16.24091577981748,43.55637712536533,0.46086874487211776,0.09365474999999988,696.0636191290286,70,Cloth,2026-02-08T08:08:38.256200
66.3,-1.97,25.0,862.74,4.33,1099.89,1.0,46826.9,19.8,156.0,0.84,0.71,8.4,0.06481858773981536,706.2495762460651,16.24091577981748,43.55637712536533,0.46086874487211776,0.09365474999999988,696.0636191290286,70,Cloth,2026-02-08T08:08:38.256200
66.3,0.0,25.0,765.12,3.83,1122.11,1.0,46129.7,19.8,156.0,0.97,0.89,9.72,0.06481858773981536,706.2495762460651,16.24091577981748,43.55637712536533,0.46086874487211776,0.09365474999999988,696.0636191290286,70,Cloth,2026-02-08T08:08:38.256200
66.3,0.0,25.0,765.12,3.83,1122.11,1.0,46129.7,19.8,156.0,0.97,0.89,9.72,0.06481858773981536,706.2495762460651,16.24091577981748,43.55637712536533,0.46086874487211776,0.09365474999999988,696.0636191290286,70,Cloth,2026-02-08T08:08:38.256200
66.3,0.0,25.0,765.12,3.83,1122.11,1.0,46129.7,19.8,156.0,0.97,0.89,9.72,0.06481858773981536,706.2495762460651,16.24091577981748,43.55637712536533,0.46086874487211776,0.09365474999999988,696.0636191290286,70,Cloth,2026-02-08T08:08:38.256200
66.3,0.0,25.0,765.12,3.83,1122.11,1.0,46129.7,19.8,156.0,0.97,0.89,9.72,0.06481858773981536,706.2495762460651,16.24091577981748,43.55637712536533,0.46086874487211776,0.09365474999999988,696.0636191290286,70,Cloth,2026-02-08T08:08:38.256200
66.3,0.0,25.0,765.12,3.83,1122.11,1.0,46129.7,19.8,156.0,0.97,0.89,9.72,0.06481858773981536,706.2495762460651,16.24091577981748,43.55637712536533,0.46086874487211776,0.09365474999999988,696.0636191290286,70,Cloth,2026-02-08T08:08:38.256200
78.8,-0.44,25.0,1331.82,6.7,899.91,1.0,63013.5,19.8,156.0,0.48,0.43,4.75,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,-0.44,25.0,1331.82,6.7,899.91,1.0,63013.5,19.8,156.0,0.48,0.43,4.75,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,-0.44,25.0,1331.82,6.7,899.91,1.0,63013.5,19.8,156.0,0.48,0.43,4.75,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,-0.22,25.0,1601.09,8.05,811.03,1.0,66652.4,19.8,156.0,0.48,0.45,4.83,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,-0.22,25.0,1601.09,8.05,811.03,1.0,66652.4,19.8,156.0,0.48,0.45,4.83,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,-0.22,25.0,1601.09,8.05,811.03,1.0,66652.4,19.8,156.0,0.48,0.45,4.83,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,-0.22,25.0,1601.09,8.05,811.03,1.0,66652.4,19.8,156.0,0.48,0.45,4.83,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,-0.22,25.0,1601.09,8.05,811.03,1.0,66652.4,19.8,156.0,0.48,0.45,4.83,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,-0.22,25.0,1601.09,8.05,811.03,1.0,66652.4,19.8,156.0,0.48,0.45,4.83,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,0.0,25.0,1647.73,8.28,811.03,1.0,70805.7,19.8,156.0,0.47,0.43,4.73,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,0.0,25.0,1647.73,8.28,811.03,1.0,70805.7,19.8,156.0,0.47,0.43,4.73,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,0.0,25.0,1647.73,8.28,811.03,1.0,70805.7,19.8,156.0,0.47,0.43,4.73,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,0.0,25.0,1647.73,8.28,811.03,1.0,70805.7,19.8,156.0,0.47,0.43,4.73,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.8,0.0,25.0,1647.73,8.28,811.03,1.0,70805.7,19.8,156.0,0.47,0.43,4.73,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.7,-0.22,25.0,1709.32,8.58,822.14,1.0,74655.4,19.8,156.0,0.43,0.39,4.34,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.7,-0.22,25.0,1709.32,8.58,822.14,1.0,74655.4,19.8,156.0,0.43,0.39,4.34,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.7,-0.22,25.0,1709.32,8.58,822.14,1.0,74655.4,19.8,156.0,0.43,0.39,4.34,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.7,-0.22,25.0,1709.32,8.58,822.14,1.0,74655.4,19.8,156.0,0.43,0.39,4.34,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.7,-0.22,25.0,1709.32,8.58,822.14,1.0,74655.4,19.8,156.0,0.43,0.39,4.34,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
78.5,-1.31,25.0,2058.89,10.31,788.81,1.0,80387.0,19.8,156.0,0.36,0.3,3.62,0.10349232999644262,886.6934740798522,10.487822216604384,84.78088801183438,0.07348469228349368,0.60210475,4650.856814727797,80,Cloth,2026-02-08T08:08:54.687154
86.9,2.19,25.0,818.22,4.08,1222.1,1.0,52142.9,19.8,156.0,0.53,0.44,5.34,0.044925970748537825,616.7864459884794,16.558401558270305,38.019669568541886,0.23764469276632372,0.022711000000000002,3055.4022766896,90,Cloth,2026-02-08T08:09:04.322071
