r_cm,snr,area_norm_r,energy_density,width_rel,snr_variance,echo_consistency,material
255.6,5.94,258.63239577661017,59.34708219516822,4.357945284885799,0.0206947499999999,973.8501180879964,Cardboard
255.6,5.94,258.63239577661017,59.34708219516822,4.357945284885799,0.0206947499999999,973.8501180879964,Cardboard
255.6,5.94,258.63239577661017,59.34708219516822,4.357945284885799,0.0206947499999999,973.8501180879964,Cardboard
255.6,5.94,258.63239577661017,59.34708219516822,4.357945284885799,0.0206947499999999,973.8501180879964,Cardboard
255.2,6.13,258.63239577661017,59.34708219516822,4.357945284885799,0.0206947499999999,973.8501180879964,Cardboard
255.2,6.13,258.63239577661017,59.34708219516822,4.357945284885799,0.0206947499999999,973.8501180879964,Cardboard
255.2,6.13,258.63239577661017,59.34708219516822,4.357945284885799,0.0206947499999999,973.8501180879964,Cardboard
255.2,6.13,258.63239577661017,59.34708219516822,4.357945284885799,0.0206947499999999,973.8501180879964,Cardboard
255.2,6.13,258.63239577661017,59.34708219516822,4.357945284885799,0.0206947499999999,973.8501180879964,Cardboard
265.7,6.28,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.7,6.28,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.7,6.28,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.7,6.28,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.81,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.81,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.81,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.81,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.81,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.34,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.34,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.34,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.34,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.34,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.34,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.52,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.52,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.52,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.52,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
265.8,6.52,326.9289596131915,62.08486802901679,5.266984707261338,0.0413947499999999,1499.5781227648672,Cardboard
277.1,6.02,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.1,5.92,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.1,5.92,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.1,5.92,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.1,5.92,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.1,5.92,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.1,5.92,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,5.78,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,5.78,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,5.78,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,5.78,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,5.78,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,6.15,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,6.15,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,6.15,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,6.15,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,6.15,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,6.15,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,6.28,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
277.0,6.28,303.01173618068515,49.30287034956158,6.240225971804416,0.028605,9697.295802123135,Cardboard
285.2,4.41,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.2,4.41,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.2,4.41,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.2,4.41,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.2,4.41,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.2,4.41,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.77,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.77,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.77,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.77,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.77,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.54,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.54,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.54,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.54,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.54,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.4,4.54,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.6,4.82,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.6,4.82,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
285.6,4.82,1109.100385859228,34.39397214082929,32.31811733944589,0.0263947499999999,127967.07629680222,Cardboard
296.3,6.33,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.33,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.3,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.3,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.3,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.3,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.3,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.3,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.2,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.2,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.2,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.2,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.2,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.17,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.17,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.17,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.17,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.17,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.17,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
296.3,6.35,349.89080323995944,44.902904095661285,8.10471312858589,0.0043627499999999,22567.00717420179,Cardboard
305.4,4.56,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.56,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.56,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.6,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.6,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.6,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.6,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.6,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.6,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.5,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.5,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.5,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.5,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.5,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.63,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.63,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.63,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.63,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.63,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
305.4,4.64,898.5662082514737,38.343610208316306,24.15715618860511,0.0025827499999999,130302.63014633508,Cardboard
316.7,9.41,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.7,9.55,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.7,9.55,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.7,9.55,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.7,9.55,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.7,9.55,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.3,9.83,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.3,9.83,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.3,9.83,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.3,9.83,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.3,9.83,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.3,9.83,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.4,9.85,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.4,9.85,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.4,9.85,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.4,9.85,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.4,9.85,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.5,9.47,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.5,9.47,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
316.5,9.47,333.46442041945556,91.8851393944014,3.6561359554383177,0.0283599999999998,6887.453935256121,Cardboard
327.5,7.68,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.5,7.68,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.5,7.68,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.5,7.68,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.5,7.68,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.5,7.89,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.5,7.89,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.5,7.89,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.5,7.89,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.5,7.89,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.4,7.67,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.4,7.67,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.4,7.67,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.4,7.67,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.4,7.67,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.4,7.67,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.3,7.7,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.3,7.7,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.3,7.7,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
327.3,7.7,296.47904845028677,67.19149599222227,4.412705216747954,0.0082727499999999,1578.5583074121762,Cardboard
338.8,4.68,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.68,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.68,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.68,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.98,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.98,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.98,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.98,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.98,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.7,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.7,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.7,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.7,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.7,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,4.7,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,5.01,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,5.01,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,5.01,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,5.01,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
338.8,5.01,979.8960743801654,37.269393005398626,26.42396103896104,0.02311275,25438.91239066443,Cardboard
347.1,5.36,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.1,5.36,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.1,5.36,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.1,5.36,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.1,5.36,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
346.7,5.23,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
346.7,5.23,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
346.7,5.23,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
346.7,5.23,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
346.7,5.23,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.2,5.1,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.2,5.1,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.2,5.1,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.2,5.1,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.2,5.1,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.2,5.1,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.3,5.03,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.3,5.03,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.3,5.03,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
347.3,5.03,922.0947649950192,37.58242184483315,24.569461108553742,0.01513275,13912.171810598082,Cardboard
357.5,4.84,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.5,4.77,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.5,4.77,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.5,4.77,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.5,4.77,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.5,4.77,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.6,4.36,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.6,4.36,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.6,4.36,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.6,4.36,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.6,4.36,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.8,4.63,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.8,4.63,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.8,4.63,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.8,4.63,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.8,4.63,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.8,4.63,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.9,4.74,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.9,4.74,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
357.9,4.74,875.7337841180597,36.489726749676485,23.998385792533515,0.0271147499999999,5628.4106816644835,Cardboard
366.9,7.58,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
366.9,7.58,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
366.9,7.58,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
366.9,7.58,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.2,7.72,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.2,7.72,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.2,7.72,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.2,7.72,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.2,7.72,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.47,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.47,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.47,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.47,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.47,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.47,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.92,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.92,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.92,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.92,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
367.1,7.92,322.2120158843177,63.433418998342894,5.237451072876463,0.029861,17098.212073847808,Cardboard
376.8,4.69,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.8,5.05,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.8,5.05,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.8,5.05,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.8,5.05,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.8,5.05,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.9,5.17,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.9,5.17,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.9,5.17,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.9,5.17,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.9,5.17,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
376.9,5.17,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
377.1,5.32,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
377.1,5.32,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
377.1,5.32,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
377.1,5.32,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
377.1,5.32,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
377.3,5.51,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
377.3,5.51,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
377.3,5.51,785.768395385075,37.32828075211474,21.162714867903517,0.0368947499999999,24020.564556818295,Cardboard
385.8,15.49,440.9387371087879,147.79416068101972,2.983907522508707,0.0780527499999999,1336.3230459361262,Cardboard
386.0,14.42,440.9387371087879,147.79416068101972,2.983907522508707,0.0780527499999999,1336.3230459361262,Cardboard
386.0,14.42,440.9387371087879,147.79416068101972,2.983907522508707,0.0780527499999999,1336.3230459361262,Cardboard
386.0,14.42,440.9387371087879,147.79416068101972,2.983907522508707,0.0780527499999999,1336.3230459361262,Cardboard
386.0,14.42,440.9387371087879,147.79416068101972,2.983907522508707,0.0780527499999999,1336.3230459361262,Cardboard
386.0,14.42,440.9387371087879,147.79416068101972,2.983907522508707,0.0780527499999999,1336.3230459361262,Cardboard
385.9,14.87,440.9387371087879,147.79416068101972,2.983907522508707,0.0780527499999999,1336.3230459361262,Cardboard
385.9,14.87,440.9387371087879,147.79416068101972,2.983907522508707,0.0780527499999999,1336.3230459361262,Cardboard
