r_cm,v_cms,temp,peak,snr,width_us,conf,area,power_percent,latency_ms,rmse_cm,mae_cm,resolution_mm,snr_norm_r,area_norm_r,width_rel,energy_density,stability_std,snr_variance,echo_consistency,gt_distance_cm,material,timestamp
258.2,0.0,25.0,823.35,4.1,12843.16,1.0,394715.4,19.2,161.0,0.08,0.08,0.82,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,770.27,3.83,12843.16,1.0,391931.2,19.2,161.0,0.08,0.07,0.77,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,770.27,3.83,12843.16,1.0,391931.2,19.2,161.0,0.08,0.07,0.77,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,770.27,3.83,12843.16,1.0,391931.2,19.2,161.0,0.08,0.07,0.77,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,770.27,3.83,12843.16,1.0,391931.2,19.2,161.0,0.08,0.07,0.77,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,770.27,3.83,12843.16,1.0,391931.2,19.2,161.0,0.08,0.07,0.77,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,755.24,3.76,12843.16,1.0,390129.8,19.2,161.0,0.07,0.06,0.67,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,755.24,3.76,12843.16,1.0,390129.8,19.2,161.0,0.07,0.06,0.67,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,755.24,3.76,12843.16,1.0,390129.8,19.2,161.0,0.07,0.06,0.67,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,755.24,3.76,12843.16,1.0,390129.8,19.2,161.0,0.07,0.06,0.67,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,755.24,3.76,12843.16,1.0,390129.8,19.2,161.0,0.07,0.06,0.67,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,755.24,3.76,12843.16,1.0,390129.8,19.2,161.0,0.07,0.06,0.67,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
258.2,0.0,25.0,679.21,3.38,14498.55,1.0,414331.8,19.2,161.0,0.05,0.04,0.49,0.015214949651432993,1525.5822618125485,50.061694422927964,30.48626642821781,5.684341886080802e-14,0.06097275000000002,5255.377064245726,260,Paper,2026-02-08T07:45:43.641814
